Argentina-Mobile|549|0.0521|20120418|=
Argentina-Other|54|0.0086|20120425|+
Argentina-Rosario|54341|0.0047|20120418|=
Armenia-Armentel Mobile|37491|0.0388|20120418|=
Armenia-Armentel Mobile|37496|0.0388|20120418|=
Armenia-Armentel Mobile|37499|0.0388|20120418|=
Armenia-Karabakh|37447|0.0355|20120418|=
Armenia-Karabakh Mobile|37497|0.039|20120419|-
Armenia-Non Geographical|37460|0.0408|20120418|=
Armenia-Orange Mobile|37455|0.0437|20120418|=
Armenia-Orange Mobile|37495|0.0437|20120418|=
Armenia-Other|374|0.0406|20120418|=
Armenia-Viva Cell Mobile|37477|0.0823|20120418|=
Armenia-Viva Cell Mobile|37493|0.0823|20120418|=
Armenia-Viva Cell Mobile|37494|0.0823|20120418|=
Armenia-Viva Cell Mobile|37498|0.0823|20120418|=
Armenia-Yerevan|37410|0.0516|20120418|=
Aruba-Digicel Mobile|29763|0.0771|20120425|+
Aruba-Digicel Mobile|29764|0.0771|20120425|+
Aruba-Digicel Mobile|29773|0.0771|20120425|+
Aruba-Digicel Mobile|29774|0.0771|20120425|+
Aruba-Mobile|29756|0.1116|20120418|=
Aruba-Mobile|29759|0.1116|20120418|=
Aruba-Mobile|297600|0.1116|20120418|=
Aruba-Mobile|297622|0.1116|20120418|=
Aruba-Mobile|29766|0.1116|20120418|=
Aruba-Mobile|29769|0.1116|20120418|=
Aruba-Mobile|29796|0.1116|20120418|=
Aruba-Mobile|29799|0.1116|20120418|=
Aruba-Other|297|0.0472|20120418|=
Ascension Island-All Country|247|0.2162|20120418|=
Australia-Metro Cities|61261|0.0109|20120418|=
Australia-Metro Cities|61262|0.0109|20120418|=
Australia-Metro Cities|6128|0.0109|20120418|=
Australia-Metro Cities|6129|0.0109|20120418|=
Australia-Metro Cities|61380|0.0109|20120418|=
Australia-Metro Cities|61381|0.0109|20120418|=
Australia-Metro Cities|61382|0.0109|20120418|=
Australia-Metro Cities|61383|0.0109|20120418|=
Australia-Metro Cities|61384|0.0109|20120418|=
Australia-Metro Cities|61385|0.0109|20120418|=
Australia-Metro Cities|61386|0.0109|20120418|=
Australia-Metro Cities|61387|0.0109|20120418|=
Australia-Metro Cities|61388|0.0109|20120418|=
Australia-Metro Cities|6139|0.0109|20120418|=
Australia-Metro Cities|6173|0.0109|20120418|=
Australia-Metro Cities|61860|0.0109|20120418|=
Australia-Metro Cities|61861|0.0109|20120418|=
Australia-Metro Cities|61862|0.0109|20120418|=
Australia-Metro Cities|61863|0.0109|20120418|=
Australia-Metro Cities|61864|0.0109|20120418|=
Australia-Metro Cities|61865|0.0109|20120418|=
Australia-Metro Cities|61870|0.0109|20120418|=
Australia-Metro Cities|61871|0.0109|20120418|=
Australia-Metro Cities|61872|0.0109|20120418|=
Australia-Metro Cities|61873|0.0109|20120418|=
Australia-Metro Cities|61874|0.0109|20120418|=
Australia-Metro Cities|61881|0.0109|20120418|=
Australia-Metro Cities|61882|0.0109|20120418|=
Australia-Metro Cities|61883|0.0109|20120418|=
Australia-Metro Cities|61884|0.0109|20120418|=
Australia-Metro Cities|61892|0.0109|20120418|=
Australia-Metro Cities|61893|0.0109|20120418|=
Australia-Metro Cities|61894|0.0109|20120418|=
Australia-Mobile|6114|0.0564|20120418|=
Australia-Mobile|6116|0.0564|20120418|=
Australia-Mobile|614|0.0564|20120418|=
Australia-Optus Mobile|61401|0.0634|20120418|=
Australia-Optus Mobile|61402|0.0634|20120418|=
Australia-Optus Mobile|61403|0.0634|20120418|=
Australia-Optus Mobile|61411|0.0634|20120418|=
Australia-Optus Mobile|61412|0.0634|20120418|=
Australia-Optus Mobile|61413|0.0634|20120418|=
Australia-Optus Mobile|61421|0.0634|20120418|=
Australia-Optus Mobile|61422|0.0634|20120418|=
Australia-Optus Mobile|61423|0.0634|20120418|=
Australia-Optus Mobile|61431|0.0634|20120418|=
Australia-Optus Mobile|61432|0.0634|20120418|=
Australia-Optus Mobile|61434|0.0634|20120418|=
Australia-Optus Mobile|61435|0.0634|20120418|=
Australia-Optus Mobile|61466|0.0634|20120418|=
Australia-Optus Mobile|614683|0.0634|20120418|=
Australia-Optus Mobile|614684|0.0634|20120418|=
Australia-Optus Mobile|614685|0.0634|20120418|=
Australia-Optus Mobile|614686|0.0634|20120418|=
Australia-Optus Mobile|614687|0.0634|20120418|=
Australia-Optus Mobile|614688|0.0634|20120418|=
Australia-Optus Mobile|614689|0.0634|20120418|=
Australia-Optus Mobile|61478|0.0634|20120418|=
Australia-Optus Mobile|614790|0.0634|20120418|=
Australia-Optus Mobile|614791|0.0634|20120418|=
Australia-Other|61|0.0081|20120418|=
Australia-Special Services|6113|0.01|20120418|=
Australia-Telstra Mobile|61400|0.0727|20120418|=
Australia-Telstra Mobile|61407|0.0727|20120418|=
Australia-Telstra Mobile|61408|0.0727|20120418|=
Australia-Telstra Mobile|61409|0.0727|20120418|=
Australia-Telstra Mobile|61417|0.0727|20120418|=
Australia-Telstra Mobile|61418|0.0727|20120418|=
Australia-Telstra Mobile|61419|0.0727|20120418|=
Australia-Telstra Mobile|61427|0.0727|20120418|=
Australia-Telstra Mobile|61428|0.0727|20120418|=
Australia-Telstra Mobile|61429|0.0727|20120418|=
Australia-Telstra Mobile|61437|0.0727|20120418|=
Australia-Telstra Mobile|61438|0.0727|20120418|=
Australia-Telstra Mobile|61439|0.0727|20120418|=
Australia-Telstra Mobile|614444|0.0727|20120418|=
Australia-Telstra Mobile|61447|0.0727|20120418|=
Australia-Telstra Mobile|61448|0.0727|20120418|=
Australia-Telstra Mobile|61457|0.0727|20120418|=
Australia-Telstra Mobile|61458|0.0727|20120418|=
Australia-Telstra Mobile|61459|0.0727|20120418|=
Australia-Telstra Mobile|61467|0.0727|20120418|=
Australia-Telstra Mobile|61477|0.0727|20120418|=
Australia-Telstra Mobile|61487|0.0727|20120418|=
Australia-Telstra Mobile|614880|0.0727|20120418|=
Australia-Telstra Mobile|614881|0.0727|20120418|=
Australia-Telstra Mobile|614882|0.0727|20120418|=
Australia-Telstra Mobile|614883|0.0727|20120418|=
Australia-Telstra Mobile|614884|0.0727|20120418|=
Australia-Telstra Mobile|614885|0.0727|20120418|=
Australia-Telstra Mobile|614886|0.0727|20120418|=
Australia-Telstra Mobile|614887|0.0727|20120418|=
Australia-Telstra Mobile|614889|0.0727|20120418|=
Australia-Telstra Mobile|61498|0.0727|20120418|=
Australia-Telstra Mobile|61499|0.0727|20120418|=
Australia-Vodafone Mobile|61404|0.0702|20120418|=
Australia-Vodafone Mobile|61405|0.0702|20120418|=
Australia-Vodafone Mobile|61406|0.0702|20120418|=
Australia-Vodafone Mobile|61410|0.0702|20120418|=
Australia-Vodafone Mobile|61414|0.0702|20120418|=
Australia-Vodafone Mobile|61415|0.0702|20120418|=
Australia-Vodafone Mobile|61416|0.0702|20120418|=
Australia-Vodafone Mobile|61420|0.0702|20120418|=
Australia-Vodafone Mobile|61424|0.0702|20120418|=
Australia-Vodafone Mobile|61426|0.0702|20120418|=
Australia-Vodafone Mobile|61449|0.0702|20120418|=
Australia-Vodafone Mobile|61450|0.0702|20120418|=
Australia-Vodafone Mobile|61451|0.0702|20120418|=
Australia-Vodafone Mobile|61452|0.0702|20120418|=
Australia-Vodafone Mobile|61453|0.0702|20120418|=
Australia Territories-All Country|672|0.4651|20120418|=
Austria-Corporate|43501|0.0088|20120425|+
Austria-Corporate|43502|0.0088|20120425|+
Austria-Corporate|43503|0.0088|20120425|+
Austria-Corporate|43504|0.0088|20120425|+
Austria-Corporate|43505|0.0088|20120425|+
Austria-Corporate|43506|0.0088|20120425|+
Austria-Corporate|43507|0.0088|20120425|+
Austria-Corporate|43508|0.0088|20120425|+
Austria-Corporate|43509|0.0088|20120425|+
Austria-Corporate|43517|0.0088|20120425|+
Austria-Corporate|4357|0.0088|20120425|+
Austria-Corporate|4359|0.0088|20120425|+
Austria-H3g Mobile|43660|0.0168|20120418|=
Austria-H3g Mobile|4367833|0.0168|20120418|=
Austria-H3g Mobile|4367890|0.0168|20120418|=
Austria-H3g Mobile|4367891|0.0168|20120418|=
Austria-Mobile|43711|0.1615|20120418|=
Austria-Mobile|43730|0.1615|20120418|=
Austria-Mobile|43740|0.1615|20120418|=
Austria-Mobile|43810|0.1615|20120418|=
Austria-Mobile|43820|0.1615|20120418|=
Austria-Mobilkom Mobile|43664|0.017|20120418|=
Austria-Mobilkom Mobile|43680|0.017|20120418|=
Austria-Mobilkom Mobile|43688|0.017|20120418|=
Austria-Mobilkom Mobile|4369988|0.017|20120418|=
Austria-Mobilkom Mobile|4369989|0.017|20120418|=
Austria-Orange Mobile|43681|0.0189|20120418|=
Austria-Orange Mobile|43699|0.0189|20120418|=
Austria-Other|43|0.0092|20120425|+
Austria-T-Mobile Mobile|43650|0.013|20120418|=
Austria-T-Mobile Mobile|43676|0.013|20120418|=
Austria-T-Mobile Mobile|43677|0.013|20120418|=
Austria-Vienna|431|0.0092|20120425|+
Azerbaijan-Bakcell Mobile|99455|0.165|20120418|=
Azerbaijan-Baku|99412|0.1136|20120418|=
Azerbaijan-Catel Mobile|99440|0.1676|20120418|=
Azerbaijan-Mobile|99444|0.1508|20120418|=
Azerbaijan-Mobile|99450|0.1508|20120418|=
Azerbaijan-Mobile|99451|0.1508|20120418|=
Azerbaijan-Mobile|99460|0.1508|20120418|=
Azerbaijan-Mobile|99470|0.1508|20120418|=
Azerbaijan-Mobile|99477|0.1508|20120418|=
Azerbaijan-Other|994|0.1064|20120418|=
Bahamas-Mobile|1242357|0.0639|20120418|=
Bahamas-Mobile|1242359|0.0639|20120418|=
Bahamas-Mobile|1242375|0.0639|20120418|=
Bahamas-Mobile|1242376|0.0639|20120418|=
Bahamas-Mobile|1242395|0.0639|20120418|=
Bahamas-Mobile|1242421|0.0639|20120418|=
Bahamas-Mobile|1242422|0.0639|20120418|=
Bahamas-Mobile|1242423|0.0639|20120418|=
Bahamas-Mobile|1242424|0.0639|20120418|=
Bahamas-Mobile|1242425|0.0639|20120418|=
Bahamas-Mobile|1242426|0.0639|20120418|=
Bahamas-Mobile|1242427|0.0639|20120418|=
Bahamas-Mobile|1242428|0.0639|20120418|=
Bahamas-Mobile|1242429|0.0639|20120418|=
Bahamas-Mobile|1242431|0.0639|20120418|=
Bahamas-Mobile|1242432|0.0639|20120418|=
Bahamas-Mobile|1242433|0.0639|20120418|=
Bahamas-Mobile|1242434|0.0639|20120418|=
Bahamas-Mobile|1242435|0.0639|20120418|=
Bahamas-Mobile|1242436|0.0639|20120418|=
Bahamas-Mobile|1242437|0.0639|20120418|=
Bahamas-Mobile|1242438|0.0639|20120418|=
Bahamas-Mobile|1242439|0.0639|20120418|=
Bahamas-Mobile|1242441|0.0639|20120418|=
Bahamas-Mobile|1242442|0.0639|20120418|=
Bahamas-Mobile|1242443|0.0639|20120418|=
Bahamas-Mobile|1242445|0.0639|20120418|=
Bahamas-Mobile|1242446|0.0639|20120418|=
Bahamas-Mobile|1242447|0.0639|20120418|=
Bahamas-Mobile|1242448|0.0639|20120418|=
Bahamas-Mobile|1242449|0.0639|20120418|=
Bahamas-Mobile|1242451|0.0639|20120418|=
Bahamas-Mobile|1242452|0.0639|20120418|=
Bahamas-Mobile|1242453|0.0639|20120418|=
Bahamas-Mobile|1242454|0.0639|20120418|=
Bahamas-Mobile|1242455|0.0639|20120418|=
Bahamas-Mobile|1242456|0.0639|20120418|=
Bahamas-Mobile|1242457|0.0639|20120418|=
Bahamas-Mobile|1242458|0.0639|20120418|=
Bahamas-Mobile|1242462|0.0639|20120418|=
Bahamas-Mobile|1242463|0.0639|20120418|=
Bahamas-Mobile|1242464|0.0639|20120418|=
Bahamas-Mobile|1242465|0.0639|20120418|=
Bahamas-Mobile|1242466|0.0639|20120418|=
Bahamas-Mobile|1242467|0.0639|20120418|=
Bahamas-Mobile|1242468|0.0639|20120418|=
Bahamas-Mobile|1242470|0.0639|20120418|=
Bahamas-Mobile|1242471|0.0639|20120418|=
Bahamas-Mobile|1242472|0.0639|20120418|=
Bahamas-Mobile|1242473|0.0639|20120418|=
Bahamas-Mobile|1242474|0.0639|20120418|=
Bahamas-Mobile|1242475|0.0639|20120418|=
Bahamas-Mobile|1242476|0.0639|20120418|=
Bahamas-Mobile|1242477|0.0639|20120418|=
Bahamas-Mobile|1242478|0.0639|20120418|=
Bahamas-Mobile|1242479|0.0639|20120418|=
Bahamas-Mobile|1242481|0.0639|20120418|=
Bahamas-Mobile|1242524|0.0639|20120418|=
Bahamas-Mobile|1242525|0.0639|20120418|=
Bahamas-Mobile|1242533|0.0639|20120418|=
Bahamas-Mobile|1242535|0.0639|20120418|=
Bahamas-Mobile|1242544|0.0639|20120418|=
Bahamas-Mobile|1242551|0.0639|20120418|=
Bahamas-Mobile|1242552|0.0639|20120418|=
Bahamas-Mobile|1242553|0.0639|20120418|=
Bahamas-Mobile|1242554|0.0639|20120418|=
Bahamas-Mobile|1242556|0.0639|20120418|=
Bahamas-Mobile|1242557|0.0639|20120418|=
Bahamas-Mobile|1242558|0.0639|20120418|=
Bahamas-Mobile|1242559|0.0639|20120418|=
Bahamas-Mobile|1242565|0.0639|20120418|=
Bahamas-Mobile|1242577|0.0639|20120418|=
Bahamas-Mobile|1242636|0.0639|20120418|=
Bahamas-Mobile|1242646|0.0639|20120418|=
Bahamas-Mobile|1242727|0.0639|20120418|=
Bahamas-Other|1242|0.0441|20120418|=
Bahrain-Mena Telecom Wimax|97377|0.0099|20120418|=
Bahrain-Mobile|97331|0.0132|20120425|=
Bahrain-Mobile|973322|0.0132|20120425|=
Bahrain-Mobile|973383|0.0132|20120425|=
Bahrain-Mobile|973384|0.0132|20120425|=
Bahrain-Mobile|973388|0.0132|20120425|=
Bahrain-Mobile|97339|0.0132|20120425|=
Bahrain-Mtc Mobile|97336|0.0357|20120425|=
Bahrain-Mtc Mobile|973377|0.0357|20120425|=
Bahrain-Mtc Mobile|973666|0.0357|20120425|=
Bahrain-Other|973|0.0114|20120418|=
Bahrain-Premium|973900|0.0257|20120418|=
Bahrain-Viva Fixed|9731310|0.0398|20120418|=
Bahrain-Viva Fixed|9737178|0.0398|20120418|=
Bahrain-Viva Mobile|97333|0.04|20120418|=
Bahrain-Viva Mobile|973340|0.04|20120418|=
Bahrain-Viva Mobile|973341|0.04|20120418|=
Bahrain-Viva Mobile|973343|0.04|20120418|=
Bahrain-Viva Mobile|973344|0.04|20120418|=
Bahrain-Viva Mobile|973345|0.04|20120418|=
Bangladesh-Chittagong|88031|0.0228|20120418|=
Bangladesh-Dhaka|8802|0.025|20120418|=
Bangladesh-Dhaka|880666|0.025|20120418|=
Bangladesh-Mobile|88011|0.0235|20120418|=
Bangladesh-Mobile|88015|0.0235|20120418|=
Bangladesh-Mobile|88016|0.0235|20120418|=
Bangladesh-Mobile|88017|0.0235|20120418|=
Bangladesh-Mobile|88018|0.0235|20120418|=
Bangladesh-Mobile|88019|0.0235|20120418|=
Bangladesh-Other|880|0.0234|20120418|=
Barbados-Digicel Mobile|1246256|0.0615|20120418|=
Barbados-Digicel Mobile|1246257|0.0615|20120418|=
Barbados-Digicel Mobile|1246258|0.0615|20120418|=
Barbados-Digicel Mobile|1246259|0.0615|20120418|=
Barbados-Digicel Mobile|124626|0.0615|20120418|=
Barbados-Digicel Mobile|124682|0.0615|20120418|=
Barbados-Digicel Mobile|124683|0.0615|20120418|=
Barbados-Mobile|124623|0.0542|20120418|=
Barbados-Mobile|124624|0.0542|20120418|=
Barbados-Mobile|1246250|0.0542|20120418|=
Barbados-Mobile|1246251|0.0542|20120418|=
Barbados-Mobile|1246252|0.0542|20120418|=
Barbados-Mobile|1246253|0.0542|20120418|=
Barbados-Mobile|1246254|0.0542|20120418|=
Barbados-Mobile|1246255|0.0542|20120418|=
Barbados-Mobile|124645|0.0542|20120418|=
Barbados-Other|1246|0.0492|20120418|=
Belarus-Minsk|37517|0.1253|20120418|=
Belarus-Mobile|375255|0.1468|20120418|=
Belarus-Mobile|375256|0.1468|20120418|=
Belarus-Mobile|375257|0.1468|20120418|=
Belarus-Mobile|375259|0.1468|20120418|=
Belarus-Mobile|37529|0.1468|20120418|=
Belarus-Mobile|37544|0.1468|20120418|=
Belarus-Mts Mobile|375292|0.0658|20120425|+
Belarus-Mts Mobile|375295|0.0658|20120425|+
Belarus-Mts Mobile|375297|0.0658|20120425|+
Belarus-Mts Mobile|375298|0.0658|20120425|+
Belarus-Mts Mobile|37533|0.0658|20120425|+
Belarus-Other|375|0.1274|20120418|=
Belarus-Telematic|375602|0.4513|20120418|=
Belgium-Base Mobile|3248|0.0278|20120418|=
Belgium-Mobile|32463|0.2188|20120418|=
Belgium-Mobile|324681|0.2188|20120418|=
Belgium-Mobile|324682|0.2188|20120418|=
Belgium-Mobile|324683|0.2188|20120418|=
Belgium-Mobistar Mobile|3249|0.0256|20120418|=
Belgium-Other|32|0.0089|20120418|=
Belgium-Proximus Mobile|32460|0.0254|20120418|=
Belgium-Proximus Mobile|3247|0.0254|20120418|=
Belgium-Special|3270|0.0278|20120418|=
Belize-Mobile|5016|0.1223|20120418|=
Belize-Other|501|0.0983|20120425|+
Benin-Bell Benin Mobile|22992|0.1094|20120418|=
Benin-Bell Benin Mobile|22993|0.1094|20120418|=
Benin-Globacom Mobile|22968|0.0963|20120418|=
Benin-Globacom Mobile|22998|0.0963|20120418|=
Benin-Globacom Mobile|22999|0.0963|20120418|=
Benin-Libercom Mobile|22990|0.1118|20120418|=
Benin-Moov Mobile|22964|0.1182|20120418|=
Benin-Moov Mobile|22994|0.1182|20120418|=
Benin-Moov Mobile|22995|0.1182|20120418|=
Benin-Mtn Mobile|22966|0.1138|20120418|=
Benin-Mtn Mobile|22967|0.1138|20120418|=
Benin-Mtn Mobile|22996|0.1138|20120418|=
Benin-Mtn Mobile|22997|0.1138|20120418|=
Benin-Other|229|0.0908|20120425|+
Bermuda-Mobile|14413|0.0161|20120418|=
Bermuda-Mobile|144150|0.0161|20120418|=
Bermuda-Mobile|144151|0.0161|20120418|=
Bermuda-Mobile|144152|0.0161|20120418|=
Bermuda-Mobile|144153|0.0161|20120418|=
Bermuda-Mobile|144155|0.0161|20120418|=
Bermuda-Mobile|144159|0.0161|20120418|=
Bermuda-Mobile|14417|0.0161|20120418|=
Bermuda-Other|1441|0.0158|20120418|=
Bhutan-Mobile|97516|0.0464|20120418|=
Bhutan-Mobile|97517|0.0464|20120418|=
Bhutan-Mobile|97577|0.0464|20120418|=
Bhutan-Other|975|0.0486|20120418|=
Bolivia-Cochabamba|5914400|0.0233|20120425|+
Bolivia-Cochabamba|5914401|0.0233|20120425|+
Bolivia-Cochabamba|5914402|0.0233|20120425|+
Bolivia-Cochabamba|5914403|0.0233|20120425|+
Bolivia-Cochabamba|5914404|0.0233|20120425|+
Bolivia-Cochabamba|5914405|0.0233|20120425|+
Bolivia-Cochabamba|5914406|0.0233|20120425|+
Bolivia-Cochabamba|591441|0.0233|20120425|+
Bolivia-Cochabamba|591442|0.0233|20120425|+
Bolivia-Cochabamba|591443|0.0233|20120425|+
Bolivia-Cochabamba|591444|0.0233|20120425|+
Bolivia-Cochabamba|591445|0.0233|20120425|+
Bolivia-Cochabamba|591446|0.0233|20120425|+
Bolivia-Cochabamba|591447|0.0233|20120425|+
Bolivia-Cochabamba|591448|0.0233|20120425|+
Bolivia-Cochabamba|591449|0.0233|20120425|+
Bolivia-Entel Mobile|59167|0.0736|20120418|=
Bolivia-Entel Mobile|59168|0.0736|20120418|=
Bolivia-Entel Mobile|59171|0.0736|20120418|=
Bolivia-Entel Mobile|59172|0.0736|20120418|=
Bolivia-Entel Mobile|59173|0.0736|20120418|=
Bolivia-Entel Mobile|59174|0.0736|20120418|=
Bolivia-Equal Access|5912500|0.0363|20120418|=
Bolivia-Equal Access|5912510|0.0363|20120418|=
Bolivia-Equal Access|5912511|0.0363|20120418|=
Bolivia-Equal Access|5912512|0.0363|20120418|=
Bolivia-Equal Access|59125131|0.0363|20120418|=
Bolivia-Equal Access|5912514|0.0363|20120418|=
Bolivia-Equal Access|59125188|0.0363|20120418|=
Bolivia-Equal Access|59125189|0.0363|20120418|=
Bolivia-Equal Access|59125190|0.0363|20120418|=
Bolivia-Equal Access|59125191|0.0363|20120418|=
Bolivia-Equal Access|5912520|0.0363|20120418|=
Bolivia-Equal Access|5912521|0.0363|20120418|=
Bolivia-Equal Access|5912522|0.0363|20120418|=
Bolivia-Equal Access|5912523|0.0363|20120418|=
Bolivia-Equal Access|5912524|0.0363|20120418|=
Bolivia-Equal Access|5912525|0.0363|20120418|=
Bolivia-Equal Access|5912526|0.0363|20120418|=
Bolivia-Equal Access|5912527|0.0363|20120418|=
Bolivia-Equal Access|5912528|0.0363|20120418|=
Bolivia-Equal Access|59125291|0.0363|20120418|=
Bolivia-Equal Access|59125292|0.0363|20120418|=
Bolivia-Equal Access|59125293|0.0363|20120418|=
Bolivia-Equal Access|59125294|0.0363|20120418|=
Bolivia-Equal Access|59125295|0.0363|20120418|=
Bolivia-Equal Access|59125296|0.0363|20120418|=
Bolivia-Equal Access|59125297|0.0363|20120418|=
Bolivia-Equal Access|59125298|0.0363|20120418|=
Bolivia-Equal Access|59125299|0.0363|20120418|=
Bolivia-Equal Access|59125310|0.0363|20120418|=
Bolivia-Equal Access|59125311|0.0363|20120418|=
Bolivia-Equal Access|59125312|0.0363|20120418|=
Bolivia-Equal Access|59125313|0.0363|20120418|=
Bolivia-Equal Access|59125314|0.0363|20120418|=
Bolivia-Equal Access|5912600|0.0363|20120418|=
Bolivia-Equal Access|59126052|0.0363|20120418|=
Bolivia-Equal Access|59126053|0.0363|20120418|=
Bolivia-Equal Access|5912610|0.0363|20120418|=
Bolivia-Equal Access|5912612|0.0363|20120418|=
Bolivia-Equal Access|59126130|0.0363|20120418|=
Bolivia-Equal Access|59126131|0.0363|20120418|=
Bolivia-Equal Access|5912614|0.0363|20120418|=
Bolivia-Equal Access|59126178|0.0363|20120418|=
Bolivia-Equal Access|59126179|0.0363|20120418|=
Bolivia-Equal Access|59126190|0.0363|20120418|=
Bolivia-Equal Access|59126191|0.0363|20120418|=
Bolivia-Equal Access|59126211|0.0363|20120418|=
Bolivia-Equal Access|59126212|0.0363|20120418|=
Bolivia-Equal Access|5912622|0.0363|20120418|=
Bolivia-Equal Access|5912623|0.0363|20120418|=
Bolivia-Equal Access|5912624|0.0363|20120418|=
Bolivia-Equal Access|5912625|0.0363|20120418|=
Bolivia-Equal Access|5912626|0.0363|20120418|=
Bolivia-Equal Access|5912627|0.0363|20120418|=
Bolivia-Equal Access|5912628|0.0363|20120418|=
Bolivia-Equal Access|59126310|0.0363|20120418|=
Bolivia-Equal Access|59126311|0.0363|20120418|=
Bolivia-Equal Access|59126312|0.0363|20120418|=
Bolivia-Equal Access|59126313|0.0363|20120418|=
Bolivia-Equal Access|59126314|0.0363|20120418|=
Bolivia-Equal Access|59134150|0.0363|20120418|=
Bolivia-Equal Access|59134151|0.0363|20120418|=
Bolivia-Equal Access|5913420|0.0363|20120418|=
